nohup: ignoring input
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_plans --train_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --save_folder workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2 --predict_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --contrastive
178 1759217663.7480447 0.07933330535888672
179 1759217663.838464 0.09032773971557617
180 1759217663.9142663 0.07572412490844727
181 1759217664.0041945 0.08984827995300293
182 1759217664.082782 0.0784909725189209
183 1759217664.1636016 0.08070802688598633
184 1759217664.2330782 0.06939888000488281
185 1759217664.307043 0.07376718521118164
186 1759217664.386552 0.07941198348999023
187 1759217664.4598897 0.07321333885192871
188 1759217664.5610714 0.10102224349975586
189 1759217664.6350403 0.07380199432373047
190 1759217664.7226813 0.08755898475646973
191 1759217664.803034 0.08023738861083984
192 1759217664.8682137 0.06500482559204102
193 1759217664.9410412 0.07275581359863281
194 1759217665.0149143 0.07379865646362305
195 1759217665.0822735 0.06726694107055664
196 1759217665.1972551 0.11490106582641602
197 1759217665.3506007 0.15323877334594727
198 1759217665.4206665 0.06997394561767578
199 1759217665.4964597 0.0756688117980957
Total time: 17.375208377838135
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_2_3/value_distribution_2_3_plans --train_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_2_3/value_distribution_2_3_time.txt --save_folder workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_2_3 --predict_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --contrastive
0 1759217665.8273594 0.07717299461364746
1 1759217665.8984118 0.07096028327941895
2 1759217665.969987 0.07145071029663086
3 1759217666.0446873 0.07458376884460449
4 1759217666.1258876 0.08108234405517578
5 1759217666.1999118 0.07395458221435547
6 1759217666.2671185 0.06707954406738281
7 1759217666.340069 0.07284688949584961
8 1759217666.4105966 0.07045292854309082
9 1759217666.4918628 0.08116579055786133
10 1759217666.5647295 0.0727391242980957
11 1759217666.6315765 0.06675386428833008
12 1759217666.7026842 0.07097554206848145
13 1759217666.770635 0.06783699989318848
14 1759217666.8446681 0.07396650314331055
15 1759217666.9130287 0.06824111938476562
16 1759217666.9808416 0.06774234771728516
17 1759217667.0475452 0.06658101081848145
18 1759217667.1152847 0.06762051582336426
19 1759217667.2301335 0.11473965644836426
20 1759217667.302448 0.07213544845581055
21 1759217667.3770459 0.07447433471679688
22 1759217667.4477205 0.0706031322479248
23 1759217667.532715 0.08490395545959473
24 1759217667.6056733 0.07287430763244629
25 1759217667.6766326 0.07089090347290039
26 1759217667.7569861 0.0802762508392334
27 1759217667.8633096 0.10623645782470703
28 1759217667.9403377 0.07695770263671875
29 1759217668.0213835 0.08096599578857422
30 1759217668.0956664 0.07418107986450195
31 1759217668.1633425 0.06753873825073242
32 1759217668.2284558 0.06497478485107422
33 1759217668.2915316 0.06293845176696777
34 1759217668.3700497 0.07838773727416992
35 1759217668.4460852 0.07589292526245117
36 1759217668.5197473 0.07351136207580566
37 1759217668.6112137 0.09132122993469238
38 1759217668.6842828 0.07295417785644531
39 1759217668.7673295 0.08296561241149902
40 1759217668.8484974 0.0810544490814209
41 1759217668.922659 0.07405972480773926
42 1759217669.0043387 0.08160138130187988
43 1759217669.071274 0.06685757637023926
44 1759217669.1413035 0.06990718841552734
45 1759217669.211591 0.0701744556427002
46 1759217669.2816582 0.06999611854553223
47 1759217669.3583508 0.07659173011779785
48 1759217669.4308145 0.07238936424255371
49 1759217669.5863795 0.15549588203430176
50 1759217669.6537223 0.0672307014465332
51 1759217669.7233877 0.06954312324523926
52 1759217669.805959 0.08245539665222168
53 1759217669.8833814 0.07727193832397461
54 1759217669.9539013 0.07040882110595703
55 1759217670.0285733 0.07453370094299316
56 1759217670.106298 0.07760930061340332
57 1759217670.1733766 0.06694626808166504
58 1759217670.2475417 0.07406735420227051
59 1759217670.3342335 0.08659958839416504
60 1759217670.4061363 0.0717933177947998
61 1759217670.4975955 0.09134125709533691
62 1759217670.5682857 0.07061767578125
63 1759217670.6410878 0.07271885871887207
64 1759217670.7110565 0.06985783576965332
65 1759217670.7812846 0.07015752792358398
66 1759217670.8517337 0.07038640975952148
67 1759217670.9201303 0.06828904151916504
68 1759217670.9896073 0.06934094429016113
69 1759217671.0638537 0.07411789894104004
70 1759217671.1366117 0.07262945175170898
71 1759217671.21975 0.08300065994262695
72 1759217671.3120165 0.09213829040527344
73 1759217671.3976352 0.08549165725708008
74 1759217671.4666734 0.06894969940185547
75 1759217671.5395122 0.07273197174072266
76 1759217671.6403465 0.1007380485534668
77 1759217671.7277653 0.08734655380249023
78 1759217671.8286698 0.10079145431518555
79 1759217671.9019518 0.0732109546661377
80 1759217671.9755487 0.07347369194030762
81 1759217672.041069 0.06544303894042969
82 1759217672.114941 0.07380032539367676
83 1759217672.1805472 0.06550002098083496
84 1759217672.2509847 0.07036685943603516
85 1759217672.3129287 0.06185269355773926
86 1759217672.3826306 0.06963968276977539
87 1759217672.452133 0.06939983367919922
88 1759217672.5684319 0.11611008644104004
89 1759217672.6957622 0.12717318534851074
90 1759217672.7803254 0.08445501327514648
91 1759217672.866375 0.08593535423278809
92 1759217672.9446988 0.07818055152893066
93 1759217673.061196 0.11640286445617676
94 1759217673.1384594 0.07718920707702637
95 1759217673.204865 0.06627345085144043
96 1759217673.2705634 0.06557989120483398
97 1759217673.344431 0.07377433776855469
98 1759217673.4225273 0.07798171043395996
99 1759217673.490267 0.06766271591186523
100 1759217673.5533233 0.06298446655273438
101 1759217673.6378052 0.08440852165222168
102 1759217673.7098458 0.07195091247558594
103 1759217673.7865758 0.07660722732543945
104 1759217673.8518243 0.06516623497009277
105 1759217673.9226258 0.07067394256591797
106 1759217674.0210106 0.0982503890991211
107 1759217674.0955698 0.07443594932556152
108 1759217674.8913007 0.7955999374389648
109 1759217675.021728 0.13035345077514648
110 1759217675.0983238 0.07653236389160156
111 1759217675.169792 0.0713951587677002
112 1759217675.244343 0.07444024085998535
113 1759217675.3179877 0.07352828979492188
114 1759217675.3902023 0.07209348678588867
115 1759217675.4542174 0.06391119956970215
116 1759217675.5240428 0.06972956657409668
117 1759217675.6018057 0.07767844200134277
118 1759217675.6670866 0.06519770622253418
119 1759217675.7432237 0.07597756385803223
120 1759217675.8275595 0.08426141738891602
121 1759217675.8972971 0.06965494155883789
122 1759217676.1101003 0.21273517608642578
123 1759217676.1828 0.07255697250366211
124 1759217676.2574475 0.07456731796264648
125 1759217676.3269606 0.06940937042236328
126 1759217676.3931243 0.06604933738708496
127 1759217676.4607913 0.06749653816223145
128 1759217676.5361888 0.07523298263549805
129 1759217676.6133096 0.07700371742248535
130 1759217676.6900115 0.0765986442565918
131 1759217676.7657635 0.0756528377532959
132 1759217676.8354588 0.06961345672607422
133 1759217676.9170623 0.08148574829101562
134 1759217676.980783 0.0636434555053711
135 1759217677.0427637 0.06190156936645508
136 1759217677.1322958 0.08945775032043457
137 1759217677.207549 0.0751497745513916
138 1759217677.2853339 0.0777134895324707
139 1759217677.350788 0.06537127494812012
140 1759217678.150932 0.8000741004943848
141 1759217678.228368 0.07734036445617676
142 1759217678.2954042 0.06696248054504395
143 1759217678.3653615 0.06988310813903809
144 1759217678.4493527 0.08390212059020996
145 1759217678.5152035 0.06573677062988281
146 1759217678.665964 0.15066981315612793
147 1759217678.746653 0.08056282997131348
148 1759217678.8592942 0.1125178337097168
149 1759217678.9222329 0.06286287307739258
150 1759217679.000738 0.0784139633178711
151 1759217679.1234112 0.12255454063415527
152 1759217679.1983182 0.07481622695922852
153 1759217679.28306 0.08464670181274414
154 1759217679.331658 0.04852557182312012
155 1759217679.403295 0.071533203125
156 1759217679.4766061 0.07323455810546875
157 1759217679.5564137 0.07971358299255371
158 1759217679.6284962 0.0719766616821289
159 1759217679.700344 0.07172060012817383
160 1759217679.7999454 0.09951901435852051
161 1759217679.8719857 0.07196402549743652
162 1759217679.9427483 0.070648193359375
163 1759217680.031833 0.08892703056335449
164 1759217680.111036 0.07907700538635254
165 1759217680.1805248 0.06937718391418457
166 1759217680.2625217 0.08188152313232422
167 1759217680.3371737 0.07454752922058105
168 1759217680.4196157 0.08234786987304688
169 1759217680.4895182 0.06981801986694336
170 1759217680.559435 0.06982994079589844
171 1759217680.632364 0.07284712791442871
172 1759217680.7555804 0.12314033508300781
173 1759217680.8212607 0.06558871269226074
174 1759217680.893876 0.07253432273864746
175 1759217680.955669 0.061719655990600586
176 1759217681.0273354 0.07157492637634277
177 1759217681.0935268 0.06609368324279785
178 1759217681.1613135 0.06767702102661133
179 1759217681.2348886 0.0734858512878418
180 1759217681.3073452 0.07236409187316895
181 1759217681.3879297 0.08043980598449707
182 1759217681.4526815 0.06464672088623047
183 1759217681.5406184 0.08781909942626953
184 1759217681.6517005 0.11096692085266113
185 1759217681.7346535 0.08283782005310059
186 1759217681.8079784 0.07323598861694336
187 1759217681.88757 0.07951974868774414
188 1759217681.9933116 0.10564947128295898
189 1759217682.0569108 0.06350922584533691
190 1759217682.1356316 0.07865142822265625
191 1759217682.2061348 0.07042813301086426
192 1759217682.2798996 0.07364964485168457
193 1759217682.3523347 0.07234621047973633
194 1759217682.413512 0.06109499931335449
195 1759217682.4835389 0.06995654106140137
196 1759217682.591997 0.1083524227142334
197 1759217682.6670558 0.07494187355041504
198 1759217682.7368286 0.06967997550964355
199 1759217682.8178792 0.08092784881591797
Total time: 17.04730486869812
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_2_5/value_distribution_2_5_plans --train_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_2_5/value_distribution_2_5_time.txt --save_folder workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_2_5 --predict_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --contrastive
0 1759217683.1528673 0.0716853141784668
1 1759217683.2143404 0.06140565872192383
2 1759217683.277942 0.06346726417541504
3 1759217683.345836 0.06777095794677734
4 1759217683.427018 0.08112359046936035
5 1759217683.5026393 0.07555294036865234
6 1759217683.5734105 0.07070469856262207
7 1759217683.6467373 0.07322001457214355
8 1759217683.719796 0.0729832649230957
9 1759217683.7923446 0.07243585586547852
10 1759217683.8628912 0.07049369812011719
11 1759217683.9318976 0.06891441345214844
12 1759217683.995199 0.0631556510925293
13 1759217684.0677578 0.07246279716491699
14 1759217684.1363328 0.06850647926330566
15 1759217684.2111924 0.07475614547729492
16 1759217684.287287 0.07602548599243164
17 1759217684.3575864 0.07022213935852051
18 1759217684.4317033 0.07403326034545898
19 1759217684.546709 0.11488080024719238
20 1759217684.6217136 0.0748753547668457
21 1759217684.693333 0.07144331932067871
22 1759217684.7636049 0.07015419006347656
23 1759217684.83447 0.07073140144348145
24 1759217684.9441304 0.10952115058898926
25 1759217685.0116463 0.06734251976013184
26 1759217685.076814 0.06504607200622559
27 1759217685.1957777 0.11889505386352539
28 1759217685.2908845 0.09499454498291016
29 1759217685.3632894 0.07224321365356445
30 1759217685.4384863 0.07510018348693848
31 1759217685.5114243 0.07284331321716309
32 1759217685.5903986 0.07886862754821777
33 1759217685.65275 0.06220531463623047
34 1759217685.7255762 0.07273364067077637
35 1759217685.7977283 0.0720682144165039
36 1759217685.863433 0.06556940078735352
37 1759217685.9496093 0.0860297679901123
38 1759217686.0175488 0.06779932975769043
39 1759217686.0989423 0.08127427101135254
40 1759217686.1662548 0.06719446182250977
41 1759217686.2339249 0.06755590438842773
42 1759217686.309564 0.07552194595336914
43 1759217686.3856695 0.0759897232055664
44 1759217686.4632468 0.07746338844299316
45 1759217686.527302 0.06394767761230469
46 1759217686.6070116 0.07963442802429199
47 1759217686.6808634 0.07376551628112793
48 1759217686.7622313 0.08129644393920898
49 1759217686.9369287 0.17461109161376953
50 1759217687.0146017 0.07754874229431152
51 1759217687.083426 0.06873440742492676
52 1759217687.1502306 0.06670856475830078
53 1759217687.220382 0.07005143165588379
54 1759217687.2926533 0.07216215133666992
55 1759217687.3825293 0.08973813056945801
56 1759217687.4558735 0.07325434684753418
57 1759217687.5307524 0.07477283477783203
58 1759217687.5956051 0.06474876403808594
59 1759217687.678939 0.08320236206054688
60 1759217687.7502432 0.0711827278137207
61 1759217687.8365233 0.08617949485778809
62 1759217687.8953285 0.05869102478027344
63 1759217687.963539 0.06809592247009277
64 1759217688.0283563 0.06469464302062988
65 1759217688.0947912 0.06633114814758301
66 1759217688.162959 0.06804847717285156
67 1759217688.229764 0.06668424606323242
68 1759217688.2985344 0.06865668296813965
69 1759217688.3683496 0.06969761848449707
70 1759217688.4293237 0.06087136268615723
71 1759217688.5068362 0.0774073600769043
72 1759217688.5795932 0.07264423370361328
73 1759217688.6591978 0.0794682502746582
74 1759217688.7236636 0.06435918807983398
75 1759217688.788795 0.06500768661499023
76 1759217688.8969648 0.10806393623352051
77 1759217688.9871771 0.09006071090698242
78 1759217689.1037474 0.1164400577545166
79 1759217689.1786778 0.07480740547180176
80 1759217689.253749 0.07496142387390137
81 1759217689.3183634 0.06448626518249512
82 1759217689.3957934 0.07731938362121582
83 1759217689.463916 0.06801342964172363
84 1759217689.5437927 0.07976651191711426
85 1759217689.6132858 0.06937789916992188
86 1759217689.680801 0.06739926338195801
87 1759217689.7606664 0.07972359657287598
88 1759217689.8267422 0.06596660614013672
89 1759217689.9615316 0.13465142250061035
90 1759217690.054018 0.09237790107727051
91 1759217690.1347756 0.08065366744995117
92 1759217690.211987 0.07709860801696777
93 1759217690.3199608 0.1078953742980957
94 1759217690.3931212 0.07303905487060547
95 1759217690.4708297 0.0775594711303711
96 1759217690.5411777 0.0702199935913086
97 1759217690.6069355 0.06565141677856445
98 1759217690.6808395 0.07377123832702637
99 1759217690.7528841 0.07192420959472656
100 1759217690.8306437 0.07763814926147461
101 1759217690.9009733 0.07021307945251465
102 1759217690.977429 0.0763399600982666
103 1759217691.0387878 0.06123709678649902
104 1759217691.1104982 0.07159304618835449
105 1759217691.185339 0.07472419738769531
106 1759217691.2872615 0.10181736946105957
107 1759217691.356352 0.06898117065429688
108 1759217692.0764637 0.7199966907501221
109 1759217692.1455433 0.06894421577453613
110 1759217692.2252936 0.07965970039367676
111 1759217692.2883804 0.06301069259643555
112 1759217692.3612335 0.07276201248168945
113 1759217692.4475458 0.08622050285339355
114 1759217692.5140867 0.06641054153442383
115 1759217692.5770986 0.06285214424133301
116 1759217692.640331 0.06307768821716309
117 1759217692.7236538 0.08321261405944824
118 1759217692.7916915 0.06791234016418457
119 1759217692.8600261 0.06819462776184082
120 1759217692.9467795 0.08662271499633789
121 1759217693.0248196 0.07790231704711914
122 1759217693.2580638 0.2331225872039795
123 1759217693.3335278 0.07525825500488281
124 1759217693.4017165 0.06806087493896484
125 1759217693.474623 0.07277679443359375
126 1759217693.5573745 0.08260750770568848
127 1759217693.6217058 0.06418633460998535
128 1759217693.6963494 0.07452273368835449
129 1759217693.7660277 0.06952500343322754
130 1759217693.834856 0.06870365142822266
131 1759217693.9130616 0.0780787467956543
132 1759217693.99264 0.07938933372497559
133 1759217694.0993032 0.1065514087677002
134 1759217694.1715896 0.07218241691589355
135 1759217694.2458496 0.07413220405578613
136 1759217694.4025152 0.15653634071350098
137 1759217694.4762485 0.0736241340637207
138 1759217694.547603 0.0712432861328125
139 1759217694.6152363 0.06754684448242188
140 1759217695.323427 0.708052396774292
141 1759217695.3921046 0.06855368614196777
142 1759217695.4554777 0.06323504447937012
143 1759217695.5173028 0.061708927154541016
144 1759217695.5849833 0.06755447387695312
145 1759217695.6506612 0.06557154655456543
146 1759217695.8124206 0.16162943840026855
147 1759217695.877232 0.06464767456054688
148 1759217695.953886 0.0765523910522461
149 1759217696.015348 0.06135058403015137
150 1759217696.10159 0.08612704277038574
151 1759217696.2099836 0.10826277732849121
152 1759217696.2732904 0.06317710876464844
153 1759217696.3439643 0.07058286666870117
154 1759217696.3913882 0.04730629920959473
155 1759217696.4585736 0.06709122657775879
156 1759217696.5367424 0.07803106307983398
157 1759217696.616453 0.07956075668334961
158 1759217696.6880426 0.07145905494689941
159 1759217696.7593808 0.0711371898651123
160 1759217696.8670692 0.10755705833435059
161 1759217696.9363976 0.06915163993835449
162 1759217697.0105991 0.0740809440612793
163 1759217697.1032753 0.09253406524658203
164 1759217697.1887205 0.0853271484375
165 1759217697.259235 0.07037353515625
166 1759217697.3469553 0.08761119842529297
167 1759217697.4797342 0.13268399238586426
168 1759217697.5518725 0.0720224380493164
169 1759217697.6153445 0.06335043907165527
170 1759217697.685039 0.06959295272827148
171 1759217697.7499392 0.06474852561950684
172 1759217697.8265676 0.07651829719543457
173 1759217697.8902333 0.06354022026062012
174 1759217697.9519773 0.061635494232177734
175 1759217698.0119195 0.059827327728271484
176 1759217698.0786514 0.0666196346282959
177 1759217698.1437097 0.06493306159973145
178 1759217698.2084618 0.0646359920501709
179 1759217698.272423 0.06384420394897461
180 1759217698.335746 0.0631711483001709
181 1759217698.4084444 0.07258462905883789
182 1759217698.4720368 0.06344008445739746
183 1759217698.541549 0.06940555572509766
184 1759217698.599616 0.05795574188232422
185 1759217698.6742108 0.07449674606323242
186 1759217698.7467837 0.07245993614196777
187 1759217698.8126674 0.06576752662658691
188 1759217698.904093 0.0913088321685791
189 1759217698.9670417 0.06280851364135742
190 1759217699.0333664 0.06615591049194336
191 1759217699.0976787 0.06423830986022949
192 1759217699.1588542 0.06105971336364746
193 1759217699.2233264 0.06435799598693848
194 1759217699.2835886 0.06015634536743164
195 1759217699.3519642 0.0682673454284668
196 1759217699.466036 0.11399626731872559
197 1759217699.546974 0.08082056045532227
198 1759217699.6316583 0.08456683158874512
199 1759217699.7223904 0.09063863754272461
Total time: 16.6178982257843
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_2_7/value_distribution_2_7_plans --train_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_2_7/value_distribution_2_7_time.txt --save_folder workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_2_7 --predict_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --contrastive
0 1759217700.0796185 0.08513188362121582
1 1759217700.1516893 0.07197713851928711
2 1759217700.2246616 0.07283711433410645
3 1759217700.2928429 0.06805896759033203
4 1759217700.3698955 0.07692623138427734
5 1759217700.436665 0.06664729118347168
6 1759217700.4987345 0.06196165084838867
7 1759217700.593579 0.07993268966674805
8 1759217700.6679223 0.07423567771911621
9 1759217700.7677476 0.09968709945678711
10 1759217700.841762 0.07389330863952637
11 1759217700.9117138 0.06981635093688965
12 1759217700.9803345 0.06848835945129395
13 1759217701.0475543 0.06707262992858887
14 1759217701.1187716 0.0710761547088623
15 1759217701.1945572 0.07566571235656738
16 1759217701.2546701 0.05999326705932617
17 1759217701.3173656 0.06257462501525879
18 1759217701.3962708 0.07875919342041016
19 1759217701.4963596 0.09996390342712402
20 1759217701.5797818 0.08329534530639648
21 1759217701.6470585 0.06712818145751953
22 1759217701.710864 0.06361031532287598
23 1759217701.7839687 0.07297205924987793
24 1759217701.8565218 0.07243776321411133
25 1759217701.9282541 0.07161951065063477
26 1759217701.9982631 0.06988906860351562
27 1759217702.1057732 0.1073763370513916
28 1759217702.1886563 0.08275771141052246
29 1759217702.253988 0.06520652770996094
30 1759217702.337327 0.08321499824523926
31 1759217702.4036543 0.06619143486022949
32 1759217702.485341 0.08156204223632812
33 1759217702.550043 0.06457924842834473
34 1759217702.6246183 0.07441258430480957
35 1759217702.7053356 0.08061480522155762
36 1759217702.7735567 0.06811237335205078
37 1759217702.8481154 0.07442927360534668
38 1759217702.9212015 0.07292389869689941
39 1759217703.0003564 0.07903337478637695
40 1759217703.0733056 0.07282757759094238
41 1759217703.1450655 0.07160830497741699
42 1759217703.2172034 0.07195353507995605
43 1759217703.2904935 0.07314801216125488
44 1759217703.3630817 0.07247042655944824
45 1759217703.4362216 0.07293820381164551
46 1759217703.5082393 0.07190585136413574
47 1759217703.5776293 0.0692751407623291
48 1759217703.6406186 0.06287026405334473
49 1759217703.820603 0.17984867095947266
50 1759217703.8820264 0.06131148338317871
51 1759217703.9561067 0.07396101951599121
52 1759217704.0276418 0.07138395309448242
53 1759217704.0973742 0.0696711540222168
54 1759217704.1623735 0.0649268627166748
55 1759217704.2386262 0.0761575698852539
56 1759217704.3046973 0.06600594520568848
57 1759217704.3850439 0.08027887344360352
58 1759217704.4723172 0.08718347549438477
59 1759217704.565824 0.09339284896850586
60 1759217704.6416793 0.0757603645324707
61 1759217704.7300987 0.08835005760192871
62 1759217704.809944 0.07964968681335449
63 1759217704.8898537 0.07978940010070801
64 1759217704.9558883 0.06592154502868652
65 1759217705.0276093 0.07162785530090332
66 1759217705.1161392 0.08841323852539062
67 1759217705.18561 0.06933712959289551
68 1759217705.261326 0.07563543319702148
69 1759217705.337597 0.0761566162109375
70 1759217705.4105704 0.07286620140075684
71 1759217705.481213 0.07051229476928711
72 1759217705.5535297 0.07221364974975586
73 1759217705.6425905 0.08893537521362305
74 1759217705.7148473 0.0721275806427002
75 1759217705.788193 0.07317662239074707
76 1759217705.8998322 0.11153411865234375
77 1759217705.9862761 0.08636760711669922
78 1759217706.0853245 0.09895730018615723
79 1759217706.1685345 0.08310055732727051
80 1759217706.2310524 0.06239819526672363
81 1759217706.304472 0.07323694229125977
82 1759217706.3708143 0.06620383262634277
83 1759217706.4345171 0.06359481811523438
84 1759217706.5012395 0.06659817695617676
85 1759217706.5696597 0.0683131217956543
86 1759217706.6367617 0.06697750091552734
87 1759217706.7150993 0.07822418212890625
88 1759217706.777889 0.06263470649719238
89 1759217706.9118416 0.13386750221252441
90 1759217706.990254 0.07826757431030273
91 1759217707.067508 0.07715177536010742
92 1759217707.1372123 0.06958150863647461
93 1759217707.2294981 0.09218454360961914
94 1759217707.2977767 0.06814265251159668
95 1759217707.3673263 0.06942248344421387
96 1759217707.4379885 0.07053852081298828
97 1759217707.5069165 0.06880474090576172
98 1759217707.5891924 0.08215022087097168
99 1759217707.6533558 0.06406474113464355
100 1759217707.729208 0.0757303237915039
101 1759217707.7972639 0.06791830062866211
102 1759217707.8730202 0.07564997673034668
103 1759217707.9414442 0.06829357147216797
104 1759217708.0198925 0.07832121849060059
105 1759217708.1092515 0.08927726745605469
106 1759217708.2235365 0.11419677734375
107 1759217708.3031402 0.0795128345489502
108 1759217709.0543973 0.7511308193206787
109 1759217709.127651 0.07314491271972656
110 1759217709.211552 0.0837850570678711
111 1759217709.279375 0.06768226623535156
112 1759217709.3444288 0.06493997573852539
113 1759217709.4221973 0.07761502265930176
114 1759217709.4897642 0.06746244430541992
115 1759217709.552937 0.06305289268493652
116 1759217709.6193519 0.06630110740661621
117 1759217709.6964054 0.07694888114929199
118 1759217709.7492526 0.05270838737487793
119 1759217709.8104079 0.06105303764343262
120 1759217709.8766785 0.06613397598266602
121 1759217709.938023 0.06122255325317383
122 1759217710.1315901 0.19344711303710938
123 1759217710.2050776 0.07336258888244629
124 1759217710.2709293 0.0657038688659668
125 1759217710.3429945 0.07194638252258301
126 1759217710.4111 0.06798434257507324
127 1759217710.4773335 0.06605911254882812
128 1759217710.5562592 0.07880902290344238
129 1759217710.633717 0.0773463249206543
130 1759217710.699031 0.06518864631652832
131 1759217710.78306 0.08391118049621582
132 1759217710.8502865 0.06708455085754395
133 1759217710.9446754 0.0942678451538086
134 1759217711.006273 0.061470746994018555
135 1759217711.0776954 0.07131218910217285
136 1759217711.1433542 0.06553316116333008
137 1759217711.2247777 0.08128619194030762
138 1759217711.2900546 0.0651402473449707
139 1759217711.3643565 0.0741415023803711
140 1759217712.15693 0.7924513816833496
141 1759217712.2213964 0.06437802314758301
142 1759217712.2819235 0.06044197082519531
143 1759217712.3449306 0.06288886070251465
144 1759217712.415437 0.07037997245788574
145 1759217712.4848466 0.0692753791809082
146 1759217712.6672888 0.18232107162475586
147 1759217712.736275 0.06891393661499023
148 1759217712.8237157 0.08733773231506348
149 1759217712.885949 0.0621182918548584
150 1759217712.9511802 0.06509780883789062
151 1759217713.0512455 0.09997034072875977
152 1759217713.1139662 0.06261873245239258
153 1759217713.178544 0.06447386741638184
154 1759217713.2235382 0.04486966133117676
155 1759217713.2846215 0.06097698211669922
156 1759217713.349252 0.0645294189453125
157 1759217713.4186397 0.06927680969238281
158 1759217713.4809217 0.06216239929199219
159 1759217713.5502589 0.0692451000213623
160 1759217713.6469097 0.0965569019317627
161 1759217713.7089584 0.061892032623291016
162 1759217713.773172 0.06408190727233887
163 1759217713.8622437 0.08896636962890625
164 1759217713.9270782 0.06473731994628906
165 1759217714.0006738 0.07343935966491699
166 1759217714.0650074 0.06424570083618164
167 1759217714.132804 0.0677030086517334
168 1759217714.2000818 0.06716442108154297
169 1759217714.2640083 0.06379580497741699
170 1759217714.3300874 0.06598949432373047
171 1759217714.4029646 0.07273149490356445
172 1759217714.4797156 0.07664871215820312
173 1759217714.5507305 0.07090258598327637
174 1759217714.617824 0.06698441505432129
175 1759217714.6789727 0.06107282638549805
176 1759217714.778951 0.09987401962280273
177 1759217714.885487 0.10646939277648926
178 1759217714.9529295 0.0673208236694336
179 1759217715.0220766 0.06902885437011719
180 1759217715.0970156 0.0747828483581543
181 1759217715.172841 0.07572555541992188
182 1759217715.2370818 0.06412839889526367
183 1759217715.3133035 0.07607412338256836
184 1759217715.383221 0.06981801986694336
185 1759217715.461292 0.07797551155090332
186 1759217715.5358386 0.07448387145996094
187 1759217715.603888 0.06798458099365234
188 1759217715.6929772 0.08902287483215332
189 1759217715.7632735 0.07022666931152344
190 1759217715.8528068 0.08940768241882324
191 1759217715.9273264 0.07435274124145508
192 1759217715.9878025 0.06035733222961426
193 1759217716.0591002 0.07117629051208496
194 1759217716.1242642 0.06500601768493652
195 1759217716.1889787 0.06461787223815918
196 1759217716.2988882 0.10979223251342773
197 1759217716.381289 0.08227872848510742
198 1759217716.4523697 0.07096028327941895
199 1759217716.5348647 0.08237338066101074
Total time: 16.501930475234985
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_column_queries_200/queries_1_columns/queries_1_columns_plans --train_label_file workloads/stats/varying_column_queries_200/queries_1_columns/queries_1_columns_time.txt --save_folder workloads/stats/varying_column_queries_200/queries_1_columns --predict_query_file workloads/stats/varying_column_queries_200/queries_5_columns/queries_5_columns.sql --predict_label_file workloads/stats/varying_column_queries_200/queries_5_columns/queries_5_columns_time.txt --contrastive
0 1759217716.901932 0.09313631057739258
