Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_plans --train_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --save_folder workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2 --predict_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt
194 1759268853.493841 0.05845046043395996
195 1759268853.5576096 0.06364941596984863
196 1759268853.6638756 0.10615825653076172
197 1759268853.7340658 0.07008576393127441
198 1759268853.8033018 0.06908035278320312
199 1759268853.8760774 0.07268071174621582
Total time: 15.173254251480103
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_5_2/value_distribution_5_2_plans --train_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_5_2/value_distribution_5_2_time.txt --save_folder workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_5_2 --predict_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt
0 1759268854.2163174 0.0852651596069336
1 1759268854.289303 0.07289814949035645
2 1759268854.3595052 0.07012248039245605
3 1759268854.4203312 0.060726165771484375
4 1759268854.493936 0.07350850105285645
5 1759268854.5582724 0.06422233581542969
6 1759268854.6245492 0.06618499755859375
7 1759268854.6921365 0.0674746036529541
8 1759268854.7586217 0.0663461685180664
9 1759268854.8276992 0.06897091865539551
10 1759268854.8907359 0.06292414665222168
11 1759268854.9501402 0.05929064750671387
12 1759268855.0117195 0.06140780448913574
13 1759268855.0775917 0.06576347351074219
14 1759268855.145229 0.06751608848571777
15 1759268855.2173278 0.07197904586791992
16 1759268855.2783728 0.06094217300415039
17 1759268855.3370838 0.05860495567321777
18 1759268855.400551 0.06333303451538086
19 1759268855.5140932 0.11344146728515625
20 1759268855.5820792 0.06782317161560059
21 1759268855.64726 0.0650639533996582
22 1759268855.7082412 0.060877323150634766
23 1759268855.768129 0.05978202819824219
24 1759268855.8280241 0.05974984169006348
25 1759268855.8868022 0.05868411064147949
26 1759268855.9495711 0.06267452239990234
27 1759268856.047448 0.09776735305786133
28 1759268856.126312 0.07876729965209961
29 1759268856.1887636 0.06235074996948242
30 1759268856.2850585 0.09618949890136719
31 1759268856.3501089 0.06488490104675293
32 1759268856.419595 0.0693352222442627
33 1759268856.4834123 0.06368136405944824
34 1759268856.5517335 0.06821918487548828
35 1759268856.6195567 0.06772041320800781
36 1759268856.685119 0.06544208526611328
37 1759268856.7516432 0.06639361381530762
38 1759268856.818174 0.06640028953552246
39 1759268856.8929179 0.07463979721069336
40 1759268856.9560368 0.06302595138549805
41 1759268857.014647 0.05850863456726074
42 1759268857.090257 0.07549929618835449
43 1759268857.1508253 0.06046772003173828
44 1759268857.2219334 0.07100749015808105
45 1759268857.2830334 0.06101107597351074
46 1759268857.344066 0.06094098091125488
47 1759268857.411909 0.06771683692932129
48 1759268857.476062 0.0640556812286377
49 1759268857.6532829 0.17708110809326172
50 1759268857.7227237 0.06934833526611328
51 1759268857.7938652 0.07103753089904785
52 1759268857.8545601 0.06057620048522949
53 1759268857.9186468 0.06395673751831055
54 1759268857.9796796 0.06090283393859863
55 1759268858.0411053 0.06131625175476074
56 1759268858.1105883 0.06932187080383301
57 1759268858.173521 0.06282424926757812
58 1759268858.235936 0.06231188774108887
59 1759268858.3145108 0.07848572731018066
60 1759268858.3774695 0.06286478042602539
61 1759268858.4439921 0.06643271446228027
