Using Bao: True
python3 baoctl.py --train_mode retrain --dataset job-light-ranges --repeat 0 --alpha 0.5 --train_query_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_plans --train_label_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --save_folder workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2 --predict_query_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --contrastive
135 1759498932.6168675 0.5951247215270996
136 1759498933.27173 0.6547291278839111
137 1759498936.7195263 3.4476845264434814
138 1759498939.203299 2.4836585521698
139 1759498939.6900103 0.48659539222717285
140 1759498940.518975 0.8288600444793701
141 1759498941.267921 0.7488234043121338
142 1759498944.4763641 3.2083327770233154
143 1759498945.0130448 0.5365891456604004
144 1759498945.6118865 0.5986771583557129
145 1759498946.4948957 0.8829336166381836
146 1759498947.3046741 0.8096461296081543
147 1759498948.383029 1.0782320499420166
148 1759498949.4398313 1.056731939315796
149 1759498950.279553 0.8396024703979492
150 1759498951.7755737 1.4958949089050293
151 1759498952.5111024 0.7354602813720703
152 1759498954.7601237 2.2488913536071777
153 1759498958.5530114 3.7927229404449463
